complex_table_score,elapsed_seconds,embedded_visual_region_count,embedded_visual_regions,extra_actions,height,image_area_ratio,image_read_risk_score,line_count,mode,page,reasons,rect_count,table_score,text_chars,text_density,text_quality_score,visual_reference_count,width
0.4302,0.0104,0,[],[],841.89,0.0,0.2425,20,TEXT_TABLE_FAST,1,"good_text_layer,simple_table_signal",21,0.8625,1250,0.002494,0.8,0,595.28
0.4469,0.0032,0,[],[],841.89,0.0,0.245,21,TEXT_TABLE_FAST,2,"good_text_layer,simple_table_signal",22,0.875,1326,0.002646,0.8,0,595.28
