code,evidence,level,message,mode,page,score,suggested_action,target
EMBEDDED_VISUAL_REGION_CANDIDATE,"{""embedded_visual_region_count"": 1, ""embedded_visual_regions"": [{""region_index"": 1, ""bbox"": [45.35, 330.9, 549.92, 731.2], ""area_ratio"": 0.403, ""width_ratio"": 0.8476, ""height_ratio"": 0.4755, ""text_overlap_ratio"": 0.0, ""visual_complexity_score"": 0.842, ""caption_geometry_score"": 1.0, ""nearest_caption"": ""表4:"", ""page_visual_reference_count"": 1, ""reasons"": [""visual_complexity"", ""caption_geometry"", ""large_visual_region"", ""text_layer_visual_reference""]}], ""visual_reference_count"": 1}",info,テキストレイヤー付きページ内に、通常のテキスト抽出では拾えない可能性がある埋め込み画像領域を検知したため、OCR/VLM追加突合を実行しました。,IMAGE_RECONCILE_APPEND,5,0.842,追加抽出結果と通常抽出結果を確認してください。不一致や読み取り不明がある場合は対象ページを絞るか解像度を上げて再投入してください。,
EMBEDDED_VISUAL_REGION_CANDIDATE,"{""embedded_visual_region_count"": 1, ""embedded_visual_regions"": [{""region_index"": 1, ""bbox"": [76.97, 197.56, 518.31, 418.66], ""area_ratio"": 0.1947, ""width_ratio"": 0.7414, ""height_ratio"": 0.2626, ""text_overlap_ratio"": 0.0, ""visual_complexity_score"": 0.8341, ""caption_geometry_score"": 0.9725, ""nearest_caption"": ""表5+表6: テキスト表と画像表の混在ページ"", ""page_visual_reference_count"": 3, ""reasons"": [""visual_complexity"", ""caption_geometry"", ""text_layer_visual_reference""]}], ""visual_reference_count"": 3}",info,テキストレイヤー付きページ内に、通常のテキスト抽出では拾えない可能性がある埋め込み画像領域を検知したため、OCR/VLM追加突合を実行しました。,IMAGE_RECONCILE_APPEND,6,0.8341,追加抽出結果と通常抽出結果を確認してください。不一致や読み取り不明がある場合は対象ページを絞るか解像度を上げて再投入してください。,
